person_as_time,img,term,category,score
2019-02-03,Person33_38,cloudSign|eyeball|pinkCandle|sign|silverStraw|blueSunglasses|lavenderDie|yellowBag,label|label|label|label|label|label|label|label,cloudSign:0.26624000000000003;eyeball:0.38592;pinkCandle:0.688;sign:0.69006;silverStraw:0.28224;blueSunglasses:0.26361;lavenderDie:0.5685600000000001;yellowBag:0.28917
2019-02-03,Person33_39,cloudSign|eyeball|pinkCandle|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label,cloudSign:0.33348;eyeball:0.52375;pinkCandle:0.29415;blueSunglasses:0.29138000000000003;hairClip:0.6536;lavenderDie:0.44343999999999995;yellowBag:0.4621
2019-02-03,Person33_4,eyeball|sign,label|label,eyeball:0.26064;sign:0.35485
2019-02-03,Person33_40,cloudSign|pinkCandle|pumpkinNotes|sign,label|label|label|label,cloudSign:0.31465;pinkCandle:0.48349;pumpkinNotes:0.34838;sign:0.36762
2019-02-03,Person33_41,birdCall|pinkCandle|pumpkinNotes|sign|blueSunglasses|yellowBag,label|label|label|label|label|label,birdCall:0.34343;pinkCandle:0.36741;pumpkinNotes:0.6024;sign:0.40012;blueSunglasses:0.3481;yellowBag:0.27376999999999996
2019-02-03,Person33_42,birdCall|cloudSign|eyeball|blueSunglasses|hairClip|lavenderDie|stickerBox,label|label|label|label|label|label|label,birdCall:0.41445;cloudSign:0.25006999999999996;eyeball:0.4374;blueSunglasses:0.47983000000000003;hairClip:0.67303;lavenderDie:0.43973999999999996;stickerBox:0.27625
2019-02-03,Person33_43,birdCall|cloudSign|eyeball|pinkCandle|redWhistle|hairClip|lavenderDie,label|label|label|label|label|label|label,birdCall:0.33414;cloudSign:0.39485;eyeball:0.44616000000000006;pinkCandle:0.30598000000000003;redWhistle:0.47263999999999995;hairClip:0.37096;lavenderDie:0.53999
2019-02-03,Person33_44,cloudSign|eyeball|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label,cloudSign:0.34433;eyeball:0.5206;blueSunglasses:0.32469000000000003;hairClip:0.55984;lavenderDie:0.58343
2019-02-03,Person33_45,cloudSign|eyeball|pinkCandle|silverStraw|hairClip|lavenderDie,label|label|label|label|label|label,cloudSign:0.3982;eyeball:0.44741000000000003;pinkCandle:0.29961;silverStraw:0.30096;hairClip:0.6967;lavenderDie:0.7673
2019-02-03,Person33_46,cloudSign|cupcakePaper|eyeball|pinkCandle|blueSunglasses|hairClip,label|label|label|label|label|label,cloudSign:0.30546999999999996;cupcakePaper:0.32456;eyeball:0.42253;pinkCandle:0.30629;blueSunglasses:0.27939;hairClip:0.6015199999999999
2019-02-03,Person33_47,birdCall|cloudSign|cupcakePaper|eyeball|metalKey|pinkCandle|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label|label|label|label,birdCall:0.26086;cloudSign:0.434;cupcakePaper:0.2543;eyeball:0.42018999999999995;metalKey:0.27838;pinkCandle:0.37824;blueSunglasses:0.43238000000000004;hairClip:0.70873;lavenderDie:0.4872;yellowBag:0.30073
2019-02-03,Person33_48,cloudSign|pinkCandle|redWhistle|sign|hairClip|yellowBag,label|label|label|label|label|label,cloudSign:0.25311999999999996;pinkCandle:0.35104;redWhistle:0.58932;sign:0.42144;hairClip:0.3373;yellowBag:0.30113
2019-02-03,Person33_49,cloudSign|cupcakePaper|pinkCandle,label|label|label,cloudSign:0.36198;cupcakePaper:0.3584;pinkCandle:0.34434000000000003
2019-02-03,Person33_5,eyeball|pumpkinNotes|redWhistle|sign|trophy|hairClip,label|label|label|label|label|label,eyeball:0.3716;pumpkinNotes:0.4496;redWhistle:0.37832;sign:0.27591;trophy:0.39552;hairClip:0.27371999999999996
2019-02-03,Person33_50,birdCall|cloudSign|eyeball|pumpkinNotes|redWhistle|blueSunglasses|stickerBox,label|label|label|label|label|label|label,birdCall:0.66502;cloudSign:0.35318;eyeball:0.25469;pumpkinNotes:0.5099100000000001;redWhistle:0.34356;blueSunglasses:0.43456999999999996;stickerBox:0.48213999999999996
2019-02-03,Person33_51,birdCall|eyeball|pinkCandle|pumpkinNotes|redWhistle|sign|trophy|hairClip,label|label|label|label|label|label|label|label,birdCall:0.26227;eyeball:0.32542;pinkCandle:0.3178;pumpkinNotes:0.37035999999999997;redWhistle:0.6732100000000001;sign:0.47953;trophy:0.3323;hairClip:0.26079
2019-02-03,Person33_52,cloudSign|eyeball|metalKey|hairClip|lavenderDie,label|label|label|label|label,cloudSign:0.41475;eyeball:0.48336;metalKey:0.30489;hairClip:0.70294;lavenderDie:0.47925
2019-02-03,Person33_53,eyeball|pinkCandle|redWhistle|trophy|blueSunglasses|hairClip,label|label|label|label|label|label,eyeball:0.4526;pinkCandle:0.34926;redWhistle:0.36937;trophy:0.33047;blueSunglasses:0.27116;hairClip:0.8916700000000001
2019-02-03,Person33_54,birdCall|pumpkinNotes|redWhistle|sign|silverStraw|blueSunglasses,label|label|label|label|label|label,birdCall:0.29639;pumpkinNotes:0.29539;redWhistle:0.31314000000000003;sign:0.47006000000000003;silverStraw:0.3209;blueSunglasses:0.27061
2019-02-03,Person33_55,birdCall|cloudSign|eyeball|pinkCandle|redWhistle|sign|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label|label|label|label|label,birdCall:0.41247;cloudSign:0.39375;eyeball:0.40012;pinkCandle:0.25991;redWhistle:0.25999;sign:0.33674;blueSunglasses:0.39189;hairClip:0.68481;lavenderDie:0.4435
2019-02-03,Person33_56,canadaPencil|cloudSign|eyeball|metalKey|pinkCandle|pumpkinNotes|blueSunglasses|yellowBag,label|label|label|label|label|label|label|label,canadaPencil:0.33211;cloudSign:0.27645;eyeball:0.34683;metalKey:0.29825;pinkCandle:0.46803;pumpkinNotes:0.48168;blueSunglasses:0.41508999999999996;yellowBag:0.3877
2019-02-03,Person33_57,cloudSign|cupcakePaper|lavenderDie,label|label|label,cloudSign:0.2536;cupcakePaper:0.33776999999999996;lavenderDie:0.29129
2019-02-03,Person33_58,eyeball|redWhistle|trophy|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label|label,eyeball:0.46685;redWhistle:0.43871000000000004;trophy:0.32284;blueSunglasses:0.33802;hairClip:0.74964;lavenderDie:0.69344
2019-02-03,Person33_59,eyeball|pinkCandle|redWhistle|sign|hairClip|yellowBag,label|label|label|label|label|label,eyeball:0.37969;pinkCandle:0.49033000000000004;redWhistle:0.31695999999999996;sign:0.74939;hairClip:0.51964;yellowBag:0.49167
2019-02-03,Person33_6,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label|label,birdCall:0.47701000000000005;cloudSign:0.34692;eyeball:0.33705;pinkCandle:0.36267;pumpkinNotes:0.36208;sign:0.42818;blueSunglasses:0.25169;hairClip:0.51663
2019-02-03,Person33_60,cloudSign|eyeball|blueSunglasses|hairClip|yellowBag,label|label|label|label|label,cloudSign:0.42549;eyeball:0.34497;blueSunglasses:0.32114000000000004;hairClip:0.52818;yellowBag:0.4114
2019-02-03,Person33_61,birdCall|pinkCandle|redWhistle|sign|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label,birdCall:0.3301;pinkCandle:0.26252;redWhistle:0.52081;sign:0.28155;hairClip:0.8859899999999999;lavenderDie:0.34165;yellowBag:0.25545999999999996
2019-02-03,Person33_7,birdCall|pinkCandle|pumpkinNotes|hairClip,label|label|label|label,birdCall:0.27901;pinkCandle:0.34255;pumpkinNotes:0.26618;hairClip:0.5493399999999999
2019-02-03,Person33_8,birdCall|eyeball|pumpkinNotes|redWhistle|sign|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label|label|label|label,birdCall:0.30704000000000004;eyeball:0.33352;pumpkinNotes:0.26873;redWhistle:0.40283;sign:0.29416;blueSunglasses:0.29771;hairClip:0.40364;lavenderDie:0.28733000000000003
2019-02-03,Person33_9,cupcakePaper|eyeball|lavenderDie|yellowBag,label|label|label|label,cupcakePaper:0.265;eyeball:0.28725;lavenderDie:0.70498;yellowBag:0.35645
2019-02-04,Person34_1,yellowBag,label,yellowBag:0.34905
2019-02-04,Person34_10,cloudSign|pinkCandle|sign|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label,cloudSign:0.28117;pinkCandle:0.29031999999999997;sign:0.27757;blueSunglasses:0.29869;hairClip:0.34404;lavenderDie:0.25949;yellowBag:0.41023999999999994
2019-02-04,Person34_11,birdCall|pumpkinNotes|blueSunglasses|yellowBag,label|label|label|label,birdCall:0.52157;pumpkinNotes:0.27989;blueSunglasses:0.35539;yellowBag:0.44718
2019-02-04,Person34_12,birdCall|cloudSign|eyeball|pumpkinNotes|redWhistle|blueSunglasses|yellowBag,label|label|label|label|label|label|label,birdCall:0.42363;cloudSign:0.45103000000000004;eyeball:0.45521000000000006;pumpkinNotes:0.36264;redWhistle:0.2688;blueSunglasses:0.31821;yellowBag:0.28629
2019-02-04,Person34_13,birdCall|cloudSign|partyFavor|pinkCandle|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label,birdCall:0.25961;cloudSign:0.26918000000000003;partyFavor:0.47541000000000005;pinkCandle:0.30480999999999997;sign:0.27731999999999996;blueSunglasses:0.35105;hairClip:0.26535
2019-02-04,Person34_14,cloudSign|metalKey|partyFavor|pinkCandle|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label,cloudSign:0.42335;metalKey:0.33707;partyFavor:0.28586;pinkCandle:0.38461;sign:0.27959;blueSunglasses:0.2642;hairClip:0.36672
2019-02-04,Person34_15,canadaPencil|pumpkinNotes|sign,label|label|label,canadaPencil:0.27978000000000003;pumpkinNotes:0.2686;sign:0.42922
2019-02-04,Person34_16,cloudSign|eyeball|pinkCandle|redWhistle|sign,label|label|label|label|label,cloudSign:0.35324;eyeball:0.29519;pinkCandle:0.42153999999999997;redWhistle:0.4834;sign:0.3972
2019-02-04,Person34_17,birdCall|cloudSign|metalKey|partyFavor|pinkCandle|redWhistle|blueSunglasses|hairClip,label|label|label|label|label|label|label|label,birdCall:0.45726999999999995;cloudSign:0.38997;metalKey:0.31188;partyFavor:0.31344;pinkCandle:0.40799;redWhistle:0.43121000000000004;blueSunglasses:0.33194;hairClip:0.41816000000000003
2019-02-04,Person34_18,birdCall|eyeball,label|label,birdCall:0.45808000000000004;eyeball:0.35157
2019-02-04,Person34_19,cloudSign|pinkCandle|pumpkinNotes|sign,label|label|label|label,cloudSign:0.3505;pinkCandle:0.26827;pumpkinNotes:0.27359;sign:0.30813
2019-02-04,Person34_2,birdCall|cloudSign|cupcakePaper|eyeball|metalKey|pinkCandle|sign|yellowBag,label|label|label|label|label|label|label|label,birdCall:0.32001999999999997;cloudSign:0.36937;cupcakePaper:0.26719;eyeball:0.31629;metalKey:0.36946999999999997;pinkCandle:0.25258;sign:0.5763699999999999;yellowBag:0.33613000000000004
2019-02-04,Person34_20,cupcakePaper|sign|silverStraw,label|label|label,cupcakePaper:0.30154000000000003;sign:0.64985;silverStraw:0.25104
2019-02-04,Person34_21,cupcakePaper|sign|hairClip|lavenderDie,label|label|label|label,cupcakePaper:0.25754;sign:0.45448999999999995;hairClip:0.36121;lavenderDie:0.42548
2019-02-04,Person34_22,birdCall|cloudSign|cupcakePaper|eyeball|pinkCandle|redWhistle|sign|blueSunglasses,label|label|label|label|label|label|label|label,birdCall:0.44273999999999997;cloudSign:0.28412;cupcakePaper:0.35012;eyeball:0.31936;pinkCandle:0.3286;redWhistle:0.83895;sign:0.25941;blueSunglasses:0.25028
2019-02-04,Person34_23,birdCall|cloudSign|cupcakePaper|pinkCandle|redWhistle|blueSunglasses,label|label|label|label|label|label,birdCall:0.5979399999999999;cloudSign:0.38416999999999996;cupcakePaper:0.33675;pinkCandle:0.27465;redWhistle:0.8349799999999999;blueSunglasses:0.3267
2019-02-04,Person34_24,cupcakePaper|sign|lavenderDie,label|label|label,cupcakePaper:0.26764;sign:0.28741;lavenderDie:0.31925
2019-02-04,Person34_25,cloudSign|eyeball|pumpkinNotes|blueSunglasses|stickerBox,label|label|label|label|label,cloudSign:0.26394;eyeball:0.39998;pumpkinNotes:0.4166;blueSunglasses:0.36451;stickerBox:0.42332
2019-02-04,Person34_26,cloudSign|eyeball|pumpkinNotes|blueSunglasses|stickerBox,label|label|label|label|label,cloudSign:0.25399;eyeball:0.33924;pumpkinNotes:0.3811;blueSunglasses:0.25606;stickerBox:0.37133
2019-02-04,Person34_27,birdCall|partyFavor,label|label,birdCall:0.35720999999999997;partyFavor:0.32744
2019-02-04,Person34_28,birdCall|cloudSign|cupcakePaper|partyFavor|pinkCandle|redWhistle|sign|silverStraw|blueSunglasses,label|label|label|label|label|label|label|label|label,birdCall:0.45292;cloudSign:0.38237;cupcakePaper:0.27401;partyFavor:0.36738000000000004;pinkCandle:0.33395;redWhistle:0.7933600000000001;sign:0.46437;silverStraw:0.37640999999999997;blueSunglasses:0.34881999999999996
2019-02-04,Person34_29,birdCall|cloudSign|cupcakePaper|eyeball|partyFavor|pinkCandle|pumpkinNotes|blueSunglasses|hairClip,label|label|label|label|label|label|label|label|label,birdCall:0.32134;cloudSign:0.30417;cupcakePaper:0.28268000000000004;eyeball:0.26976;partyFavor:0.31587;pinkCandle:0.25329;pumpkinNotes:0.26657;blueSunglasses:0.33764;hairClip:0.39319
2019-02-04,Person34_3,birdCall|cloudSign|eyeball|noisemaker|pinkCandle|blueSunglasses|hairClip,label|label|label|label|label|label|label,birdCall:0.33404;cloudSign:0.26523;eyeball:0.30562;noisemaker:0.33097;pinkCandle:0.25297;blueSunglasses:0.32256999999999997;hairClip:0.4641
2019-02-04,Person34_30,birdCall|cloudSign|eyeball|pinkCandle|sign|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label|label|label|label,birdCall:0.36541999999999997;cloudSign:0.41265;eyeball:0.33646;pinkCandle:0.35793;sign:0.71546;blueSunglasses:0.4433;hairClip:0.44041;lavenderDie:0.41507
2019-02-04,Person34_31,cloudSign|cupcakePaper|eyeball|partyFavor|pinkCandle|hairClip,label|label|label|label|label|label,cloudSign:0.25865;cupcakePaper:0.29424;eyeball:0.27066999999999997;partyFavor:0.28225;pinkCandle:0.2628;hairClip:0.36716
2019-02-04,Person34_32,metalKey|partyFavor|sign|vancouverCards|blueSunglasses|hairClip,label|label|label|label|label|label,metalKey:0.25079;partyFavor:0.26127;sign:0.3423;vancouverCards:0.25113;blueSunglasses:0.26403000000000004;hairClip:0.31294
2019-02-04,Person34_33,canadaPencil|cupcakePaper|eyeball|silverStraw,label|label|label|label,canadaPencil:0.2643;cupcakePaper:0.25632;eyeball:0.33952;silverStraw:0.27637
2019-02-04,Person34_34,cloudSign|cupcakePaper|eyeball|pinkCandle|sign,label|label|label|label|label,cloudSign:0.30180999999999997;cupcakePaper:0.28276;eyeball:0.26683;pinkCandle:0.48482;sign:0.59026
2019-02-04,Person34_35,cloudSign|cupcakePaper|partyFavor|pinkCandle|redWhistle|sign|blueSunglasses,label|label|label|label|label|label|label,cloudSign:0.3505;cupcakePaper:0.31494;partyFavor:0.36441;pinkCandle:0.31872;redWhistle:0.8542299999999999;sign:0.34814;blueSunglasses:0.31971
2019-02-04,Person34_36,cloudSign|cupcakePaper|eyeball|partyFavor|sign|lavenderDie,label|label|label|label|label|label,cloudSign:0.29119;cupcakePaper:0.27108000000000004;eyeball:0.32174;partyFavor:0.33494;sign:0.6150899999999999;lavenderDie:0.56781
2019-02-04,Person34_37,cloudSign|eyeball|partyFavor|sign,label|label|label|label,cloudSign:0.40262;eyeball:0.26899999999999996;partyFavor:0.3828;sign:0.55429
2019-02-04,Person34_38,cupcakePaper|partyFavor|sign,label|label|label,cupcakePaper:0.28965;partyFavor:0.36821;sign:0.26627
2019-02-04,Person34_39,cloudSign|partyFavor|sign,label|label|label,cloudSign:0.25151999999999997;partyFavor:0.26122;sign:0.39293
2019-02-04,Person34_4,redWhistle|silverStraw|blueSunglasses,label|label|label,redWhistle:0.33939;silverStraw:0.32699;blueSunglasses:0.29100000000000004
2019-02-04,Person34_40,birdCall|cloudSign|eyeball|metalKey|pumpkinNotes|sign|silverStraw|yellowBag,label|label|label|label|label|label|label|label,birdCall:0.26434;cloudSign:0.5122399999999999;eyeball:0.27610999999999997;metalKey:0.30344;pumpkinNotes:0.2506;sign:0.34202;silverStraw:0.3112;yellowBag:0.41895
2019-02-04,Person34_41,birdCall|cloudSign|partyFavor|pinkCandle|redWhistle|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label|label,birdCall:0.43309;cloudSign:0.32595;partyFavor:0.50205;pinkCandle:0.30385;redWhistle:0.26796;sign:0.66503;blueSunglasses:0.30524;hairClip:0.37161
2019-02-04,Person34_42,birdCall|cloudSign|metalKey|partyFavor|pumpkinNotes|redWhistle|blueSunglasses|hairClip,label|label|label|label|label|label|label|label,birdCall:0.33469;cloudSign:0.44735;metalKey:0.36182;partyFavor:0.402;pumpkinNotes:0.30691;redWhistle:0.74308;blueSunglasses:0.48558;hairClip:0.26339
2019-02-04,Person34_43,cloudSign|partyFavor|pumpkinNotes|sign,label|label|label|label,cloudSign:0.25916;partyFavor:0.26789;pumpkinNotes:0.33643;sign:0.4885
2019-02-04,Person34_44,birdCall|cloudSign|pinkCandle|sign,label|label|label|label,birdCall:0.25663;cloudSign:0.25148000000000004;pinkCandle:0.37081;sign:0.41147
2019-02-04,Person34_45,canadaPencil|lavenderDie,label|label,canadaPencil:0.312;lavenderDie:0.30816
2019-02-04,Person34_46,canadaPencil|lavenderDie,label|label,canadaPencil:0.29964;lavenderDie:0.40206
2019-02-04,Person34_47,canadaPencil|eyeball|silverStraw|lavenderDie,label|label|label|label,canadaPencil:0.31756;eyeball:0.35775999999999997;silverStraw:0.5845;lavenderDie:0.28376
2019-02-04,Person34_48,birdCall|cupcakePaper|eyeball|pumpkinNotes|blueSunglasses|lavenderDie,label|label|label|label|label|label,birdCall:0.30119;cupcakePaper:0.27169;eyeball:0.32085;pumpkinNotes:0.36913;blueSunglasses:0.29553;lavenderDie:0.36629
2019-02-04,Person34_49,cloudSign|eyeball|pinkCandle|pumpkinNotes|redWhistle|lavenderDie,label|label|label|label|label|label,cloudSign:0.25863;eyeball:0.36985;pinkCandle:0.28620999999999996;pumpkinNotes:0.36704000000000003;redWhistle:0.8860399999999999;lavenderDie:0.28071999999999997
2019-02-04,Person34_5,cloudSign|sign,label|label,cloudSign:0.30157;sign:0.36607
2019-02-04,Person34_50,birdCall|eyeball|trophy|blueSunglasses|yellowBag,label|label|label|label|label,birdCall:0.3149;eyeball:0.25148000000000004;trophy:0.26103000000000004;blueSunglasses:0.39812;yellowBag:0.31481
2019-02-04,Person34_6,cloudSign|eyeball|pumpkinNotes|sign|lavenderDie,label|label|label|label|label,cloudSign:0.39357;eyeball:0.27546;pumpkinNotes:0.26873;sign:0.27347;lavenderDie:0.31287
2019-02-04,Person34_7,birdCall|cloudSign|eyeball|metalKey|partyFavor|pinkCandle|sign|lavenderDie|yellowBag,label|label|label|label|label|label|label|label|label,birdCall:0.39508000000000004;cloudSign:0.47075;eyeball:0.25532;metalKey:0.33261999999999997;partyFavor:0.38001999999999997;pinkCandle:0.38913000000000003;sign:0.5575;lavenderDie:0.25681;yellowBag:0.33937
2019-02-04,Person34_8,birdCall|cloudSign|pinkCandle|sign|yellowBag,label|label|label|label|label,birdCall:0.31237;cloudSign:0.33669;pinkCandle:0.32565;sign:0.53363;yellowBag:0.41143
2019-02-04,Person34_9,hairClip|yellowBag,label|label,hairClip:0.28725;yellowBag:0.30180999999999997
2019-02-05,Person35_1,cloudSign|sign,label|label,cloudSign:0.27894;sign:0.32097
2019-02-05,Person35_10,cloudSign|pumpkinNotes|lavenderDie,label|label|label,cloudSign:0.25689;pumpkinNotes:0.29215;lavenderDie:0.29603
2019-02-05,Person35_11,blueSunglasses|lavenderDie,label|label,blueSunglasses:0.27791;lavenderDie:0.30503
2019-02-05,Person35_12,cloudSign|redWhistle|sign|silverStraw,label|label|label|label,cloudSign:0.32333;redWhistle:0.68321;sign:0.36413;silverStraw:0.2724
2019-02-05,Person35_2,cloudSign|eyeball|trophy|blueSunglasses|hairClip,label|label|label|label|label,cloudSign:0.32661;eyeball:0.42762;trophy:0.34204;blueSunglasses:0.25898000000000004;hairClip:0.52805
2019-02-05,Person35_3,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|trophy|blueSunglasses|stickerBox,label|label|label|label|label|label|label|label,birdCall:0.28386;cloudSign:0.29917;eyeball:0.27618000000000004;pinkCandle:0.26699;pumpkinNotes:0.31579;trophy:0.28169;blueSunglasses:0.25517;stickerBox:0.26439
2019-02-05,Person35_4,pinkCandle|pumpkinNotes|yellowBag,label|label|label,pinkCandle:0.3423;pumpkinNotes:0.27304;yellowBag:0.38075
2019-02-05,Person35_5,birdCall|eyeball,label|label,birdCall:0.35903;eyeball:0.33762
2019-02-05,Person35_6,cloudSign,label,cloudSign:0.31636
2019-02-05,Person35_7,pinkCandle,label,pinkCandle:0.47328000000000003
2019-02-05,Person35_8,canadaPencil|cloudSign|eyeball|metalKey|partyFavor|pinkCandle|pumpkinNotes|redWhistle|sign|trophy|blueSunglasses|stickerBox,label|label|label|label|label|label|label|label|label|label|label|label,canadaPencil:0.27946;cloudSign:0.49137;eyeball:0.25821;metalKey:0.29102;partyFavor:0.30408;pinkCandle:0.36301;pumpkinNotes:0.29267;redWhistle:0.26727;sign:0.59109;trophy:0.27786;blueSunglasses:0.27854;stickerBox:0.28879
