id,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2,pc_P53KO-O1,pc_p53KO-O2,pc_p53KO-O-CAS1,pc_p53KO-O-CAS2,pc_p53KO-O-RAS1,pc_p53KO-O-RAS2,pc_WT-O1,pc_WT-O2,logFC,logCPM,PValue,FDR
chr6_Mtpn,4352,6076,7822,8091,10859,8015,4103,5355,5654.637039,6326.071364,5886.69147,7059.542751,6074.090985,7492.674775,5997.012247,7887.090052,-0.111779485,6.65297089,0.675632196,0.918437516
chr13_Mtr,150,175,601,609,479,257,148,176,194.7864269,182.2239643,452.0334363,531.4858059,268.2505643,240.1957054,216.8400817,258.7446421,-1.383140643,2.187974222,1.27E-06,8.63E-06
chr14_Mtrf1,385,397,454,364,669,538,529,483,499.8423639,413.3975102,341.7950317,317.5153483,373.3425907,503.0644481,772.8442,711.7790051,0.469127864,2.916412275,0.089548707,0.191004278
chr10_Mtrf1l,422,376,531,490,583,427,278,259,547.6065149,391.5717646,399.5085817,427.5732701,325.5081808,399.2548925,406.1098918,381.7482737,0.182446412,2.660183133,0.510111786,0.743962775
chr13_Mtrr,426,481,716,538,672,372,253,326,553.2998718,500.8306398,539.0998175,469.2717892,376.1330122,347.7125696,370.5566801,479.4003576,0.063524961,2.809556722,0.818947782,1
chr15_Mtss1,7836,11816,6029,4447,20532,14093,3873,4473,10181.41457,12302.31906,4537.84282,3879.844772,11485.6276,13174.47282,5660.500892,6588.319851,1.417353928,7.025568273,1.87E-07,1.46E-06
chr8_Mtss1l,133,274,120,92,421,170,140,100,173.7246806,285.1484397,90.459707,80.17468682,236.6225034,158.7538915,203.7105043,148.2368061,1.427562504,1.415175477,1.58E-06,1.06E-05
chr3_Mttp,5374,6577,3845,3727,21034,15541,13831,12974,6982.192844,6847.733535,2893.615585,3251.898951,11766.22982,14528.12745,20212.31472,19111.17121,1.170167373,7.360961424,1.53E-05,8.65E-05
chr8_Mtus1,3399,5006,3587,2883,16856,12119,7508,8872,4416.557488,5212.011459,2699.77403,2515.336116,9429.039182,11329.16156,10972.72491,13068.04445,0.884611479,6.839963178,0.001025663,0.003925812
chr5_Mtus2,108,81,47,64,96,46,60,53,139.4577316,84.44819709,34.85309388,56.11151789,54.14090587,42.92592426,87.45296877,78.3781995,1.297025684,0.152315213,5.13E-05,0.000262526
chr3_Mtx1,1893,1732,1906,1814,3927,2888,2217,1918,2458.836615,1803.385586,1434.308968,1582.792115,2196.176427,2699.852546,3239.474615,2825.751907,0.498237928,5.131023194,0.064180621,0.145936487
chr2_Mtx2,2646,2635,2404,2353,5905,4509,2773,2776,3437.362971,2743.53189,1809.066582,2053.095217,3302.601149,4215.213653,4052.49952,4089.107047,0.678301631,5.625818476,0.011718974,0.033979923
chr13_Mtx3,600,891,1396,819,2090,1096,467,656,779.9413935,927.6278848,1051.336043,714.2308228,1169.581576,1024.495645,683.5851592,965.1676037,-0.048199997,3.817081654,0.861074961,1
chr3_Muc1,34,52,87,51,132,81,42,18,44.46210926,54.10730701,65.94147754,44.25067436,73.74543786,75.72415792,59.93273287,27.88573479,-0.160845369,-0.149876482,0.657088427,0.899688493
chr16_Muc13,17,12,4,4,15,8,0,2,21.66788912,12.55098613,2.95936486,3.494584495,8.43819973,7.458950183,0.122176426,2.721424077,2.34644717,-2.807241569,9.74E-05,0.000472722
chr2_Muc15,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr15_Muc19,0,40,0,0,16,28,0,0,0.841541154,41.4041503,1.39E-17,1.39E-17,7.741628899,26.39850444,1.39E-17,1.39E-17,7.553382021,-2.45442707,1.71E-10,1.98E-09
chr16_Muc20,0,0,8,8,3,1,0,0,1.39E-17,1.39E-17,5.94637408,6.997624715,1.722543631,0.916326583,1.39E-17,1.39E-17,-5.792732529,-3.94377818,0.000244295,0.001084822
chr16_Muc4,0,2,8,5,4,4,0,0,0.068482259,2.067468923,6.097010012,4.302291546,2.039526466,3.762689692,1.39E-17,1.39E-17,-2.076659616,-3.828001573,0.02993062,0.076314192
chr7_Muc5ac,0,0,6,4,0,0,0,0,1.39E-17,1.39E-17,4.556019882,3.447146735,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-5.126597079,-4.403394416,0.00519454,0.016613238
chr7_Muc5b,0,0,0,0,3,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.844686632,0,1.39E-17,1.39E-17,0,-4.860490856,1,1
chr7_Muc6,1208,289,73,36,19,20,4,3,1566.388076,301.2236844,55.56242832,31.09528266,9.969928825,18.8013926,5.773242475,4.562885793,4.419126452,1.921199026,9.83E-42,1.07E-39
chr6_Mug1,226137,186051,112683,106565,381640,298768,252786,301195,293809.3149,193709.4043,84807.88602,92977.83348,213497.8427,279294.2959,369419.2417,443665.1158,1.455315062,11.88653317,8.56E-08,7.05E-07
chr6_Mug2,80228,82623,48002,50549,302991,224799,121037,158768,104236.4383,86024.01058,36127.14233,44104.08369,169499.8377,210146.6015,176883.0548,233867.2097,1.245737308,10.99275456,4.08E-06,2.53E-05
chr4_Mul1,1774,1898,1438,1342,4223,3241,2504,2240,2304.571156,1976.174542,1082.115583,1170.954314,2361.636013,3029.86464,3659.006278,3299.952419,0.925817503,5.180698006,0.000633308,0.002560542
chr10_Mum1,674,1124,1996,1339,1802,850,504,433,876.3219932,1170.183713,1502.674055,1168.039464,1008.805048,794.4829517,736.1126794,638.3223285,-0.383784584,3.927517157,0.155539631,0.301395963
chrX_Mum1l1,4,12,10,12,25,6,6,10,5.569942733,12.44426478,7.356597116,10.5422596,14.73533205,5.495793758,9.178353914,14.35231739,0.038310893,-2.454398455,1,1
chr4_Mup1,266190,196219,1393,1491,1268261,1037171,525480,181155,345848.2367,204295.9708,1048.011272,1301.084564,709495.1212,969567.886,767927.0522,266847.6498,7.871514685,12.6151582,2.90E-106,9.34E-103
chr4_Mup10,375923,277262,2411,2532,1520684,1110222,618382,254659,488419.6746,288674.8845,1814.212936,2209.338823,850707.0473,1037857.334,903693.5168,375120.0018,7.593443767,12.88878818,2.25E-101,2.72E-98
chr4_Mup11,227783,229198,1805,1803,1069212,985574,585636,270899,295948.3445,238632.377,1358.209696,1573.239855,598141.9091,921334.0595,855839.252,399041.5388,7.510582139,12.63512813,6.44E-100,6.91E-97
chr4_Mup12,252290,188567,1375,1471,1101935,826449,504335,176856,327788.5863,196328.9936,1034.464966,1283.63408,616448.5619,772580.796,737026.0387,260515.1107,7.820757764,12.4499944,2.27E-105,4.87E-102
chr4_Mup13,353321,256723,2059,2158,1451716,1115986,776559,248033,459053.8209,267290.4564,1549.293024,1883.022265,812124.5081,1043245.659,1134850.837,365360.3066,7.725288103,12.93794542,1.08E-103,1.61E-100
chr4_Mup14,359163,265725,2052,2168,1521004,1170534,823415,244708,466644.1237,276662.9946,1544.010918,1891.754819,850885.9017,1094238.197,1203325.465,360462.6478,7.757146773,12.99686423,2.98E-104,5.24E-101
chr4_Mup15,545168,412565,2959,3163,2210269,1987594,1153938,394240,708312.5876,429547.2566,2226.620402,2759.902313,1236477.092,1858041.945,1686348.421,580725.7532,7.834051675,13.6089075,1.32E-105,3.19E-102
chr4_Mup16,128548,113269,734,740,585252,527970,324388,110067,167016.2163,117931.5135,552.1387034,645.7796559,327402.944,493556.8783,474053.4377,162133.762,7.893864443,11.70930065,1.17E-106,6.75E-103
chr4_Mup17,56709,44057,294,358,235214,227999,140142,43076,73678.5672,45870.62395,220.702786,312.6441888,131582.9489,213138.1544,204798.1439,63454.98089,7.808405875,10.45948821,6.32E-104,1.02E-100
chr4_Mup19,298865,236593,1635,1669,1216725,1153493,640252,225515,388301.6374,246331.838,1230.22644,1456.345232,680664.1998,1078308.039,935653.6143,332190.6951,7.883949721,12.78095731,1.75E-106,6.75E-103
chr4_Mup2,1163683,897095,7345,7604,4900925,3817344,2286375,875533,1511922.957,934021.6066,5527.687839,6634.636948,2741696.099,3568527.967,3341279.35,1289678.873,7.651816537,14.65156656,2.11E-102,2.72E-99
chr4_Mup20,169224,131436,3532,3031,513561,339230,154545,226315,219864.5377,136846.3421,2658.261053,2644.526198,287298.1941,317118.8821,225851.6058,333364.7804,6.0717835,11.51690198,7.60E-75,4.08E-72
chr4_Mup21,7351,7565,150,121,29244,28783,18727,16334,9550.440317,7876.452924,112.971825,105.5107388,16358.26739,26907.1478,27367.02413,24060.76033,6.315540894,7.753281306,2.24E-76,1.31E-73
chr4_Mup3,185590,121954,1480,1362,546476,514914,361037,302461,241127.8218,126974.0828,1113.75032,1188.39134,305710.581,481351.8953,527614.837,445531.1784,7.320848423,11.99874186,1.38E-96,1.33E-93
chr4_Mup4,0,0,0,0,109,37,1,3,1.39E-17,1.39E-17,1.39E-17,1.39E-17,62.13531919,34.41623434,1.701671376,4.20617685,0,-1.902908986,1,1
chr4_Mup5,1930,1886,20,6,7771,3730,1570,2111,2507.054575,1963.706393,15.55431512,4.996638308,4347.968801,3486.768987,2295.398956,3108.523283,7.731951875,5.090662271,1.08E-85,8.02E-83
chr4_Mup6,0,2,0,0,6,7,2,2,0.068482259,2.067468923,1.39E-17,1.39E-17,3.004294583,6.597042341,2.961031986,2.981492451,3.417833472,-3.972264983,0.504205375,0.736850985
chr4_Mup7,268327,202202,1392,1505,1013505,933329,634902,183024,348624.7988,210525.239,1047.241634,1313.308994,566978.0575,872494.411,927834.6224,269601.0432,7.887928713,12.58484136,1.49E-106,6.75E-103
chr4_Mup8,270173,194001,1401,1521,1102767,896206,503205,175353,351023.1222,201986.6794,1054.008237,1327.272876,616913.7603,837791.0434,735374.6511,258301.1769,7.859386332,12.49426107,4.75E-106,1.31E-102
chr4_Mup9,77259,75249,471,510,392411,369543,170557,69683,100378.8172,78346.49599,354.0869585,445.1666562,219522.8644,345456.2405,249247.1155,102647.0028,7.804751309,11.04026866,2.91E-104,5.24E-101
chr4_Murc,0,0,6,2,0,0,0,0,1.39E-17,1.39E-17,4.67398864,1.654323721,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-4.811490893,-4.51899884,0.018499845,0.050331879
chr19_Mus81,434,535,865,556,848,457,472,440,563.8772861,557.028738,651.5193026,484.8432685,474.6780901,427.1598185,689.6136575,648.3705146,-0.020150857,3.113246284,0.945957494,1
chr4_Musk,0,0,0,2,1,0,0,0,1.39E-17,1.39E-17,0,1.800506637,0.579775926,0,1.39E-17,1.39E-17,-2.966542259,-4.853950545,0.504205375,0.736850985
chr14_Mustn1,534,538,1043,1194,646,453,215,142,693.374935,560.2087567,784.4830823,1042.014149,360.8762169,423.5404541,313.0207176,210.373699,-0.543218027,3.084690667,0.046539344,0.110888342
chr17_Mut,4359,4992,3762,3935,10521,8792,8546,9787,5663.300099,5197.511093,2831.015007,3433.450627,5884.632281,8219.090166,12489.54427,14415.96653,0.793853864,6.802689002,0.00315523,0.010689374
chr4_Mutyh,41,51,408,295,77,35,22,12,53.2896315,53.10329966,307.3474542,257.2271713,43.57274946,32.6340506,31.40060042,18.45039569,-2.406007967,0.687434232,1.87E-14,3.24E-13
chr5_Mvk,1313,1518,1637,1487,2433,1505,1258,877,1705.784586,1580.510238,1231.935198,1297.44165,1360.937647,1406.913635,1837.279888,1293.022012,0.377582335,4.493024274,0.161353722,0.311202894
chr7_Mvp,4227,5022,7974,7624,12515,7125,2495,2108,5491.879208,5228.735059,6001.228681,6652.011419,7001.320826,6660.560227,3645.6593,3105.704725,-0.239123626,6.395159911,0.370960888,0.602635931
chr16_Mx2,469,500,2180,1434,1374,704,289,210,609.0456868,520.6287865,1641.193606,1250.909554,769.1022779,658.0366131,421.4130187,310.3143076,-1.356541033,3.578870531,8.49E-07,5.95E-06
chr6_Mxd1,376,709,921,646,1032,544,181,253,489.3625474,738.0674284,693.5128364,563.4408186,577.6845388,508.4788191,265.5410576,371.6367131,-0.033644093,3.024219081,0.903091511,1
chr13_Mxd3,522,369,1224,1148,1100,774,397,277,677.0411015,384.3413437,921.0456105,1001.694026,614.8326461,723.6207885,579.0877296,409.1502229,-0.858348645,3.358076473,0.00176844,0.006385426
chr5_Mxd4,534,700,782,729,1295,888,1020,1219,693.9315868,728.8027721,588.3978181,636.1107007,723.9963052,830.1783181,1491.259246,1795.009449,0.216529427,3.844494366,0.428763597,0.674469793
chr19_Mxi1,786,1176,1119,1051,2170,1619,960,1272,1021.621944,1224.356405,842.0178627,917.0628317,1213.229361,1513.57276,1403.897843,1872.721762,0.352716699,4.265645498,0.193270641,0.360381267
chr11_Mxra7,295,264,249,277,398,168,107,98,382.6284114,274.9579537,186.9815675,241.8880672,223.6225885,156.9017557,156.1910784,144.6127213,0.61572943,1.776280702,0.029204094,0.074797491
chr4_Mxra8,459,511,1059,875,809,325,246,206,596.1448067,532.0695596,797.0854378,763.3862023,453.7633598,303.6402189,359.0212651,303.9980122,-0.468213641,2.989362808,0.087015093,0.186692903
chr7_Myadm,819,1382,6772,6524,3662,1999,1315,988,1064.741092,1438.799516,5096.559834,5692.270637,2048.870926,1868.655715,1920.830054,1456.295932,-2.107067937,5.308011812,3.96E-14,6.78E-13
chr11_Myadml2,0,0,14,24,0,0,0,0,1.39E-17,1.39E-17,10.09218572,21.18217492,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-7.037879911,-3.355403847,1.11E-07,9.00E-07
chr10_Myb,135,210,341,282,39,14,4,1,175.8303227,218.5900874,256.694132,245.9979521,22.44800775,12.98492835,5.523039718,1.806138795,-0.34872679,0.896692446,0.223486398,0.405411505
chr11_Mybbp1a,2802,3724,6300,5199,7870,4618,3628,2806,3640.681439,3877.272759,4741.598794,4536.065725,4402.696408,4316.981938,5301.10756,4134.163389,-0.303406247,6.069570774,0.25691865,0.448168968
chr1_Mybl1,3,19,288,105,41,24,10,7,4.558615913,19.67529623,218.0667688,91.0071549,22.93041929,22.42486894,14.36522237,10.62580305,-3.620000695,-0.226567536,1.40E-21,4.21E-20
chr2_Mybl2,43,74,609,408,98,29,12,10,56.34793424,76.9846183,458.7660822,355.7517684,56.17513984,26.91472832,17.40111402,14.93929878,-2.6051242,1.093290331,2.86E-17,6.25E-16
chr10_Mybpc1,6,13,19,8,11,1,0,0,8.093800764,13.49893428,14.65770622,6.793209771,6.719106791,0.860349566,1.39E-17,1.39E-17,0.01049735,-2.910149795,1,1
chr7_Mybpc2,4,3,17,16,5,0,0,4,5.093819196,3.142277833,12.71951578,13.97763848,3.105324602,0,0.235837529,5.410641033,-1.689007582,-3.084224106,0.008213635,0.024915682
chr2_Mybpc3,17,18,160,86,37,18,0,0,21.97046984,18.7626149,121.0883702,74.69429877,20.94393149,16.77765341,1.39E-17,1.39E-17,-2.265568269,-0.742423475,4.71E-10,5.20E-09
chr1_Mybph,93,141,50,48,555,445,94,159,121.1927571,146.7599619,37.49339557,41.93117971,309.5860744,416.123527,138.7918392,232.7003491,1.753290178,1.492906463,4.91E-08,4.19E-07
chr3_Mybphl,0,0,2,1,2,0,0,0,1.39E-17,1.39E-17,1.523858046,0.84169547,1.211984239,0,1.39E-17,1.39E-17,-3.483397027,-4.714527803,0.256308063,0.447265443
chr15_Myc,578,756,5305,4219,1137,429,188,123,751.0946306,787.1084563,3992.803926,3680.983656,637.4721078,400.8336498,273.5589694,182.3887547,-2.318479601,4.369160094,1.77E-16,3.70E-15
chr4_Mycbp,1591,1518,1370,1430,2240,1635,994,950,2066.555112,1580.565094,1030.74371,1247.838526,1252.455164,1528.519348,1452.535287,1399.532625,0.678451861,4.473699549,0.012051553,0.034824012
chr14_Mycbp2,1750,2063,4993,3824,3503,1965,829,1216,2273.601955,2147.938068,3758.053693,3336.312598,1959.834367,1836.884557,1212.759023,1789.883676,-0.682166514,5.138921338,0.011232215,0.032745511
chr11_Mycbpap,14,22,33,32,39,11,8,6,18.4044306,22.88268162,24.70908783,27.96591101,22.69970326,10.14964688,11.53113153,9.068277735,-0.34432666,-1.633593527,0.411978341,0.653543461
chr12_Mycn,46,72,30,16,178,84,97,26,60.1175486,74.92125696,22.92291268,13.77254252,100.1433234,78.43148225,138.8994977,40.73402996,1.86780248,0.049988409,2.86E-07,2.18E-06
chrX_Mycs,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr10_Myct1,321,424,153,190,430,253,141,127,417.2021929,441.4402574,114.5954303,166.0592421,240.5648369,236.496484,205.8195987,187.3891376,1.613961777,1.955100307,2.10E-08,1.88E-07
chr9_Myd88,1530,2223,2826,2722,3728,2125,833,809,1988.213668,2314.461415,2126.702174,2375.032115,2085.653372,1986.463173,1217.30519,1191.782731,-0.065134098,4.878359711,0.808627324,1
chr2_Myef2,559,673,1638,1137,1159,717,347,337,726.2343136,700.7159651,1233.170513,991.8251953,648.2326216,670.275592,507.0731575,496.5149504,-0.641010895,3.527117634,0.018519428,0.050378062
chr1_Myeov2,11585,5637,7263,7529,4811,3614,1610,1496,15049.88264,5869.274385,5465.9703,6569.200836,2690.641644,3378.542029,2352.654899,2203.897184,0.797465338,6.387677223,0.002971694,0.010117273
chr10_Myf5,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr10_Myf6,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr15_Myg1,1062,1114,1788,1687,2739,1728,1212,975,1379.459894,1159.908458,1345.514587,1471.976665,1532.059001,1615.387794,1770.539088,1436.927552,-0.150098357,4.493329077,0.579027745,0.817854459
chr11_Myh1,0,0,1,5,0,0,0,2,1.39E-17,1.39E-17,0.558659403,4.484583243,1.39E-17,1.39E-17,0.122176426,2.721424077,-4.426072509,-4.509197864,0.067821941,0.151522611
chr11_Myh10,270,419,1055,997,1043,747,603,882,351.2566869,436.1890404,793.8394342,869.9534746,582.8931294,698.388915,882.4651127,1297.918245,-1.07829347,3.507091065,9.72E-05,0.000471972
chr16_Myh11,47,102,85,103,173,197,105,89,61.89490228,106.0825004,63.50780124,90.10162797,95.13076563,184.4253539,153.0627107,131.5583259,0.137143092,0.782650987,0.693854908,0.937709837
chr11_Myh13,0,0,6,9,2,0,0,0,1.39E-17,1.39E-17,4.317035807,7.945821541,1.211984239,0,1.39E-17,1.39E-17,-5.705587138,-4.065145945,0.000444448,0.001856016
chr7_Myh14,432,540,1944,1718,1578,1123,1164,900,561.307736,562.230585,1463.039648,1498.963371,882.1975216,1049.878983,1700.259701,1326.577082,-1.398371741,4.120638548,3.91E-07,2.91E-06
chr16_Myh15,0,4,8,2,15,2,0,0,0.132448758,4.131311293,6.274675032,1.61898607,9.06670861,1.776298886,1.39E-17,1.39E-17,-0.77584902,-3.587632996,0.411017591,0.652345612
chr11_Myh2,0,2,0,5,0,0,0,0,0.068482259,2.067468923,0,4.519060449,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-0.760287457,-4.57282325,0.466586114,0.719262847
chr11_Myh3,2,5,176,187,8,1,0,2,2.765824405,5.18817713,132.1256255,163.3158287,4.853747831,0.878533464,0.122176426,2.721424077,-5.154314422,-0.564962569,2.95E-29,1.64E-27
chr11_Myh4,0,0,1,2,0,0,0,0,1.39E-17,1.39E-17,0.675362517,1.769241983,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-3.486818259,-4.851635323,0.256308063,0.447265443
chr14_Myh6,0,0,2,0,0,0,0,0,1.39E-17,1.39E-17,1.588056072,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-2.959589132,-4.930681278,0.504205375,0.736850985
chr14_Myh7,0,0,4,0,0,0,0,0,1.39E-17,1.39E-17,3.202570421,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-3.860956985,-4.78043776,0.256308063,0.447265443
chr2_Myh7b,3,8,5,8,18,6,1,1,4.151325121,8.298542224,3.568174419,7.072534841,10.4690779,5.539138062,1.499173939,1.509839503,0.255435529,-3.085556955,0.853134302,1
chr11_Myh8,0,0,1,3,0,1,0,0,1.39E-17,1.39E-17,0.632999499,2.674790336,0,0.948487014,1.39E-17,1.39E-17,-3.871049683,-4.706703161,0.131334152,0.261638763
chr15_Myh9,4013,7446,19913,18236,17121,9444,5766,5951,5214.771085,7752.376379,14986.8982,15910.92045,9578.132733,8828.391858,8426.538429,8765.833807,-1.252544127,7.254426486,3.72E-06,2.32E-05
chr1_Myl1,0,2,3,0,0,0,0,0,0.068482259,2.067468923,2.396120412,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-0.062149568,-4.707022018,1,1
chr5_Myl10,0,2,334,306,0,0,0,0,0.068482259,2.067468923,251.2569946,267.0254376,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-7.67246085,0.128161323,1.06E-44,1.43E-42
chr17_Myl12a,5219,6716,10270,11039,11899,6435,3423,3460,6780.917621,6992.439976,7729.051414,9631.703865,6656.882817,6015.510573,5002.434659,5096.618031,-0.333926699,6.69470308,0.211342142,0.387199975
chr17_Myl12b,6113,7592,14321,16221,11758,7240,4160,3499,7942.376394,7904.508834,10777.84669,14153.03912,6577.583301,6768.101826,6078.853484,5154.690547,-0.653717324,6.972552484,0.014663885,0.041365416
chr5_Myl2,0,0,0,4,0,0,0,0,1.39E-17,1.39E-17,0,3.613972685,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-3.874427527,-4.776605752,0.131334152,0.261638763
chr9_Myl3,0,0,1,2,0,0,1,0,1.39E-17,1.39E-17,0.675362517,1.769241983,1.39E-17,1.39E-17,1.375899352,0.063388247,-3.486818259,-4.775018198,0.256308063,0.447265443
chr11_Myl4,74,39,59,58,95,85,29,24,94.87551019,40.7601022,44.23179264,50.6751873,52.2059278,79.60202206,42.11053935,35.69629671,0.504630336,-0.187442666,0.122289085,0.248829687
chr10_Myl6,6662,5654,9488,9954,7671,4746,4333,4218,8654.821181,5886.845492,7140.540408,8685.020255,4291.200744,4436.664098,6332.171614,6213.295762,-0.122120086,6.632441824,0.647639452,0.890285294
chr10_Myl6b,40,53,136,89,131,96,42,64,52.07633842,55.1739413,102.7313606,77.44577949,72.75554291,89.81455422,62.32779868,93.30966044,-0.748316545,0.262452506,0.019490059,0.052648423
chr11_Myl7,7,12,22,6,78,8,23,6,9.285187383,12.47426177,17.12961335,4.970885667,45.99120797,7.201419025,32.18005469,10.10103771,-0.031469884,-1.705132886,1,1
chr2_Myl9,212,254,189,210,220,146,203,90,275.3872706,264.469544,141.8390244,183.4227766,122.7581014,136.5207803,294.3993022,134.6757495,0.731092686,1.580258931,0.010626698,0.031159528
chr13_Mylip,433,736,1518,1201,884,332,202,269,563.2278571,766.2086617,1142.618916,1047.780984,495.931872,310.1568574,296.1038717,395.3496605,-0.719755743,3.277245615,0.008203275,0.024888163
chr16_Mylk,1364,2590,2196,1614,7308,3835,3326,2515,1773.073902,2696.486641,1653.033641,1408.056019,4088.662836,3584.965838,4859.691395,3705.587131,0.546228264,5.513087081,0.042550101,0.102893785
chr2_Mylk2,0,0,34,16,0,0,0,0,1.39E-17,1.39E-17,26.04824033,13.72251785,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-7.403118948,-3.081741043,1.77E-09,1.80E-08
chr8_Mylk3,12,49,10,2,54,32,12,16,16.63771762,50.85387614,7.871318004,1.587357738,30.18689907,29.90603886,17.9034595,23.25105028,2.802392143,-1.437224769,6.55E-09,6.30E-08
chr13_Mylk4,2,0,0,0,0,0,0,0,2.442740493,0.011160747,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,3.428248309,-4.924592936,0.504205375,0.736850985
chr7_Mylpf,39,34,1591,1870,73,50,53,38,50.23620652,35.46107099,1196.873506,1631.850134,40.52595351,46.77875014,76.79175055,56.69439541,-5.047116892,2.616123693,3.40E-50,5.98E-48
